#TYPE Selected.System.Management.Automation.PSCustomObject,,,,,,
Date,Time,AccountName,AccountDomain,SourceAddress,SourcePort,Sharename
7/31/2017,7:01 PM,_idshk,AP1,10.42.156.78,50557,\\*\IPC$
7/31/2017,7:01 PM,rmisp,AP1,10.80.24.173,59661,\\*\IPC$
7/31/2017,7:00 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,58569,\\*\SYSVOL
7/31/2017,7:00 PM,_idshk,AP1,10.42.156.78,50537,\\*\AGIHK
7/31/2017,7:00 PM,dataexu,AP1,10.42.160.25,64845,\\*\IPC$
7/31/2017,7:00 PM,rmisp,AP1,10.80.24.173,59648,\\*\IPC$
7/31/2017,7:00 PM,dataexp,AP1,10.42.156.118,53646,\\*\IPC$
7/31/2017,6:59 PM,dataexu,AP1,10.42.160.25,64824,\\*\IPC$
7/31/2017,6:59 PM,AGIHKGRAI12P$,ADASIAPAC,183.100.2.37,50021,\\*\SYSVOL
7/31/2017,6:58 PM,rmisp,AP1,10.80.24.173,59631,\\*\IPC$
7/31/2017,6:58 PM,AGIHKGWSQV6P$,ADASIAPAC,10.42.156.19,56538,\\*\SYSVOL
7/31/2017,6:58 PM,AGIHKGWSQV6P$,ADASIAPAC,10.42.156.19,56538,\\*\IPC$
7/31/2017,6:58 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,58561,\\*\IPC$
7/31/2017,6:58 PM,dataexu,AP1,10.42.160.25,64818,\\*\IPC$
7/31/2017,6:57 PM,rmisp,AP1,10.80.24.173,59614,\\*\IPC$
7/31/2017,6:57 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,58560,\\*\SYSVOL
7/31/2017,6:57 PM,dataexu,AP1,10.42.160.25,64814,\\*\IPC$
7/31/2017,6:56 PM,rmisp,AP1,10.80.24.173,59599,\\*\IPC$
7/31/2017,6:56 PM,MONICAC,AP1,10.80.19.111,55031,\\*\IPC$
7/31/2017,6:56 PM,MONICAC,AP1,10.80.19.111,55030,\\*\IPC$
7/31/2017,6:56 PM,MONICAC,AP1,10.80.19.111,55030,\\*\AGIHK
7/31/2017,6:56 PM,dataexu,AP1,10.42.160.25,64812,\\*\IPC$
7/31/2017,6:55 PM,rmisp,AP1,10.80.24.173,59584,\\*\IPC$
7/31/2017,6:55 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,58551,\\*\SYSVOL
7/31/2017,6:55 PM,dataexu,AP1,10.42.160.25,64810,\\*\IPC$
7/31/2017,6:54 PM,dataexu,AP1,10.42.160.25,64805,\\*\IPC$
7/31/2017,6:54 PM,rmisp,AP1,10.80.24.173,59563,\\*\IPC$
7/31/2017,6:53 PM,_idshk,AP1,10.42.156.78,50455,\\*\AGIHK
7/31/2017,6:53 PM,dataexu,AP1,10.42.160.25,64799,\\*\IPC$
7/31/2017,6:53 PM,_idshk,AP1,10.42.156.78,50455,\\*\IPC$
7/31/2017,6:52 PM,rmisp,AP1,10.80.24.173,59547,\\*\IPC$
7/31/2017,6:52 PM,ELVISC,AP1,10.80.16.97,59254,\\*\IPC$
7/31/2017,6:52 PM,dataexu,AP1,10.42.160.25,57613,\\*\IPC$
7/31/2017,6:52 PM,_idshk,AP1,10.42.156.78,50446,\\*\IPC$
7/31/2017,6:51 PM,VIANNS,AP1,10.80.16.47,53382,\\*\IPC$
7/31/2017,6:51 PM,VIANNS,AP1,10.80.16.47,53382,\\*\AGIHK
7/31/2017,6:51 PM,VIANNS,AP1,10.80.16.47,53378,\\*\IPC$
7/31/2017,6:51 PM,rmisp,AP1,10.80.24.173,59519,\\*\IPC$
7/31/2017,6:51 PM,MONICAC,AP1,10.80.19.111,54780,\\*\IPC$
7/31/2017,6:51 PM,MONICAC,AP1,10.80.19.111,54780,\\*\AGIHK
7/31/2017,6:51 PM,MONICAC,AP1,10.80.19.111,54779,\\*\IPC$
7/31/2017,6:51 PM,dataexu,AP1,10.42.160.25,57611,\\*\IPC$
7/31/2017,6:51 PM,_idshk,AP1,10.42.156.78,50440,\\*\IPC$
7/31/2017,8:05 PM,_wasadm,ADASIAPAC,10.42.160.12,58279,\\*\IPC$
7/31/2017,8:05 PM,_wasadm,ADASIAPAC,10.42.160.12,58276,\\*\IPC$
7/31/2017,8:04 PM,rmisp,AP1,10.80.24.173,60755,\\*\IPC$
7/31/2017,8:04 PM,_idshk,AP1,10.42.156.78,62270,\\*\IPC$
7/31/2017,8:03 PM,rmisp,AP1,10.80.24.173,60739,\\*\IPC$
7/31/2017,8:03 PM,_idshk,AP1,10.42.156.78,62269,\\*\AGIHK
7/31/2017,8:03 PM,_idshk,AP1,10.42.156.78,62269,\\*\IPC$
7/31/2017,8:02 PM,rmisp,AP1,10.80.24.173,60718,\\*\IPC$
7/31/2017,8:02 PM,_idshk,AP1,10.42.156.78,62267,\\*\IPC$
7/31/2017,8:01 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,61190,\\*\SYSVOL
7/31/2017,8:01 PM,MONICAC,AP1,10.80.19.111,57640,\\*\IPC$
7/31/2017,8:01 PM,MONICAC,AP1,10.80.19.111,57640,\\*\AGIHK
7/31/2017,8:01 PM,MONICAC,AP1,10.80.19.111,57639,\\*\IPC$
7/31/2017,8:01 PM,_idshk,AP1,10.42.156.78,62263,\\*\AGIHK
7/31/2017,8:01 PM,_idshk,AP1,10.42.156.78,62263,\\*\IPC$
7/31/2017,8:01 PM,rmisp,AP1,10.80.24.173,60698,\\*\IPC$
7/31/2017,8:00 PM,dataexu,AP1,10.42.160.25,49313,\\*\IPC$
7/31/2017,8:00 PM,_idshk,AP1,10.42.156.78,62253,\\*\AGIHK
7/31/2017,8:00 PM,_idshk,AP1,10.42.156.78,62252,\\*\IPC$
7/31/2017,8:00 PM,_idshk,AP1,10.42.156.78,62246,\\*\AGIHK
7/31/2017,7:59 PM,rmisp,AP1,10.80.24.173,60681,\\*\IPC$
7/31/2017,7:59 PM,dataexu,AP1,10.42.160.25,49290,\\*\IPC$
7/31/2017,7:59 PM,AGIHKGRAI14P$,ADASIAPAC,183.100.2.39,49482,\\*\SYSVOL
7/31/2017,7:59 PM,_idshk,AP1,10.42.156.78,62242,\\*\IPC$
7/31/2017,7:59 PM,_idshk,AP1,10.42.156.78,62242,\\*\AGIHK
7/31/2017,7:58 PM,rmisp,AP1,10.80.24.173,60661,\\*\IPC$
7/31/2017,7:58 PM,PGC1US-ISEPSN01$,1CORP,10.42.54.36,50479,\\*\IPC$
7/31/2017,7:58 PM,dataexu,AP1,10.42.160.25,49288,\\*\IPC$
7/31/2017,7:58 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,61173,\\*\IPC$
7/31/2017,7:58 PM,_idshk,AP1,10.42.156.78,62239,\\*\IPC$
7/31/2017,7:58 PM,_idshk,AP1,10.42.156.78,62239,\\*\AGIHK
7/31/2017,7:57 PM,AGIHKGRAI12P$,ADASIAPAC,183.100.2.37,50265,\\*\SYSVOL
7/31/2017,7:57 PM,rmisp,AP1,10.80.24.173,60642,\\*\IPC$
7/31/2017,7:57 PM,_sunsystemsadmin,ADASIAPAC,183.100.2.37,50262,\\*\SYSVOL
7/31/2017,7:57 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,61172,\\*\SYSVOL
7/31/2017,7:57 PM,dataexu,AP1,10.42.160.25,49279,\\*\IPC$
7/31/2017,7:56 PM,rmisp,AP1,10.80.24.173,60628,\\*\IPC$
7/31/2017,7:56 PM,MONICAC,AP1,10.80.19.111,57442,\\*\IPC$
7/31/2017,7:56 PM,MONICAC,AP1,10.80.19.111,57442,\\*\AGIHK
7/31/2017,7:56 PM,MONICAC,AP1,10.80.19.111,57441,\\*\IPC$
7/31/2017,7:56 PM,dataexu,AP1,10.42.160.25,49276,\\*\IPC$
7/31/2017,7:56 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,61165,\\*\SYSVOL
7/31/2017,7:55 PM,rmisp,AP1,10.80.24.173,60614,\\*\IPC$
7/31/2017,7:55 PM,dataexu,AP1,10.42.160.25,49273,\\*\IPC$
7/31/2017,7:54 PM,dataexu,AP1,10.42.160.25,49267,\\*\IPC$
7/31/2017,7:54 PM,rmisp,AP1,10.80.24.173,60590,\\*\IPC$
7/31/2017,7:53 PM,TGC2EU-ISEADM01$,EU1,10.42.108.128,38861,\\*\IPC$
7/31/2017,7:53 PM,dataexu,AP1,10.42.160.25,49260,\\*\IPC$
7/31/2017,7:53 PM,rmisp,AP1,10.80.24.173,60574,\\*\IPC$
7/31/2017,7:52 PM,_idshk,AP1,10.42.156.78,62230,\\*\AGIHK
7/31/2017,7:52 PM,_idshk,AP1,10.42.156.78,62230,\\*\IPC$
7/31/2017,7:52 PM,PGC2EU-ISEPSN02$,1CORP,10.42.106.54,56019,\\*\IPC$
7/31/2017,7:52 PM,dataexu,AP1,10.42.160.25,65143,\\*\IPC$
7/31/2017,7:52 PM,_idshk,AP1,10.42.156.78,62221,\\*\IPC$
7/31/2017,7:51 PM,rmisp,AP1,10.80.24.173,60557,\\*\IPC$
7/31/2017,7:51 PM,MONICAC,AP1,10.80.19.111,57251,\\*\IPC$
7/31/2017,7:51 PM,MONICAC,AP1,10.80.19.111,57251,\\*\AGIHK
7/31/2017,7:51 PM,MONICAC,AP1,10.80.19.111,57250,\\*\IPC$
7/31/2017,7:51 PM,dataexu,AP1,10.42.160.25,65140,\\*\IPC$
7/31/2017,7:51 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,61149,\\*\IPC$
7/31/2017,7:51 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,61149,\\*\SYSVOL
7/31/2017,7:51 PM,_idshk,AP1,10.42.156.78,62218,\\*\IPC$
7/31/2017,7:50 PM,rmisp,AP1,10.80.24.173,60540,\\*\IPC$
7/31/2017,7:50 PM,dataexu,AP1,10.42.160.25,65137,\\*\IPC$
7/31/2017,7:50 PM,AGIHKGSP5DD$,ADASIAPAC,10.42.166.11,57802,\\*\IPC$
7/31/2017,7:50 PM,_idshk,AP1,10.42.156.78,62215,\\*\IPC$
7/31/2017,7:50 PM,AGIHKGRAI14P$,ADASIAPAC,183.100.2.39,49443,\\*\SYSVOL
7/31/2017,7:50 PM,_sunsystemsadmin,ADASIAPAC,183.100.2.39,49440,\\*\SYSVOL
7/31/2017,7:49 PM,rmisp,AP1,10.80.24.173,60525,\\*\IPC$
7/31/2017,7:49 PM,dataexu,AP1,10.42.160.25,65130,\\*\IPC$
7/31/2017,7:49 PM,_idshk,AP1,10.42.156.78,62214,\\*\IPC$
7/31/2017,7:48 PM,rmisp,AP1,10.80.24.173,60493,\\*\IPC$
7/31/2017,7:48 PM,dataexu,AP1,10.42.160.25,65123,\\*\IPC$
7/31/2017,7:47 PM,AGIHKGRAI13D$,ADASIAPAC,183.111.2.47,51422,\\*\SYSVOL
7/31/2017,7:47 PM,_idshk,AP1,10.42.156.78,62211,\\*\AGIHK
7/31/2017,7:47 PM,_idshk,AP1,10.42.156.78,62211,\\*\IPC$
7/31/2017,7:47 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,61141,\\*\SYSVOL
7/31/2017,7:47 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,61141,\\*\IPC$
7/31/2017,7:47 PM,AGIHKGSUSQ1D$,ADASIAPAC,183.111.2.127,51739,\\*\IPC$
7/31/2017,7:47 PM,dataexu,AP1,10.42.160.25,65104,\\*\IPC$
7/31/2017,7:47 PM,rmisp,AP1,10.80.24.173,60471,\\*\IPC$
7/31/2017,7:46 PM,MONICAC,AP1,10.80.19.111,57052,\\*\IPC$
7/31/2017,7:46 PM,MONICAC,AP1,10.80.19.111,57052,\\*\AGIHK
7/31/2017,7:46 PM,_idshk,AP1,10.42.156.78,62208,\\*\IPC$
7/31/2017,7:46 PM,MONICAC,AP1,10.80.19.111,57051,\\*\IPC$
7/31/2017,7:46 PM,dataexu,AP1,10.42.160.25,65100,\\*\IPC$
7/31/2017,7:46 PM,_idshk,AP1,10.42.156.78,62208,\\*\AGIHK
7/31/2017,7:46 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,61133,\\*\SYSVOL
7/31/2017,7:46 PM,rmisp,AP1,10.80.24.173,60457,\\*\IPC$
7/31/2017,7:45 PM,_idshk,AP1,10.42.156.78,62199,\\*\IPC$
7/31/2017,7:45 PM,_idshk,AP1,10.42.156.78,62199,\\*\AGIHK
7/31/2017,7:45 PM,dataexu,AP1,10.42.160.25,65097,\\*\IPC$
7/31/2017,7:45 PM,_idshk,AP1,10.42.156.78,62193,\\*\AGIHK
7/31/2017,7:44 PM,rmisp,AP1,10.80.24.173,60442,\\*\IPC$
7/31/2017,7:44 PM,_idshk,AP1,10.42.156.78,62189,\\*\IPC$
7/31/2017,7:44 PM,AGIHKGHI2UD$,ADASIAPAC,10.42.160.16,51337,\\*\SYSVOL
7/31/2017,7:44 PM,dataexu,AP1,10.42.160.25,65093,\\*\IPC$
7/31/2017,7:43 PM,benny.khuong,ADASIAPAC,183.111.2.56,61127,\\*\SYSVOL
7/31/2017,7:43 PM,rmisp,AP1,10.80.24.173,60421,\\*\IPC$
7/31/2017,7:43 PM,_idshk,AP1,10.42.156.78,62188,\\*\IPC$
7/31/2017,7:43 PM,dataexu,AP1,10.42.160.25,65086,\\*\IPC$
7/31/2017,7:43 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,61121,\\*\IPC$
7/31/2017,7:42 PM,rmisp,AP1,10.80.24.173,60406,\\*\IPC$
7/31/2017,7:42 PM,_idshk,AP1,10.42.156.78,62187,\\*\IPC$
7/31/2017,7:42 PM,dataexu,AP1,10.42.160.25,65081,\\*\IPC$
7/31/2017,7:41 PM,rmisp,AP1,10.80.24.173,60393,\\*\IPC$
7/31/2017,7:41 PM,_idshk,AP1,10.42.156.78,62186,\\*\IPC$
7/31/2017,7:41 PM,MONICAC,AP1,10.80.19.111,56858,\\*\IPC$
7/31/2017,7:41 PM,MONICAC,AP1,10.80.19.111,56858,\\*\AGIHK
7/31/2017,7:41 PM,dataexu,AP1,10.42.160.25,65078,\\*\IPC$
7/31/2017,7:41 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,61280,\\*\SYSVOL
7/31/2017,7:40 PM,dataexu,AP1,10.42.160.25,65075,\\*\IPC$
7/31/2017,7:40 PM,_idshk,AP1,10.42.156.78,62180,\\*\IPC$
7/31/2017,7:40 PM,_idshk,AP1,10.42.156.78,62180,\\*\AGIHK
7/31/2017,7:40 PM,rmisp,AP1,10.80.24.173,60373,\\*\IPC$
7/31/2017,7:39 PM,dataexu,AP1,10.42.160.25,65069,\\*\IPC$
7/31/2017,7:39 PM,_idshk,AP1,10.42.156.78,62176,\\*\IPC$
7/31/2017,7:39 PM,rmisp,AP1,10.80.24.173,60343,\\*\IPC$
7/31/2017,7:38 PM,dataexu,AP1,10.42.160.25,65062,\\*\IPC$
7/31/2017,7:38 PM,_idshk,AP1,10.42.156.78,62172,\\*\IPC$
7/31/2017,7:37 PM,rmisp,AP1,10.80.24.173,60325,\\*\IPC$
7/31/2017,7:37 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,61271,\\*\SYSVOL
7/31/2017,7:37 PM,AGIHKGRAI12D$,ADASIAPAC,183.111.2.46,63112,\\*\SYSVOL
7/31/2017,7:37 PM,AGIHKGRAI12D$,ADASIAPAC,183.111.2.46,63112,\\*\IPC$
7/31/2017,7:37 PM,dataexu,AP1,10.42.160.25,65058,\\*\IPC$
7/31/2017,7:37 PM,_idshk,AP1,10.42.156.78,62168,\\*\IPC$
7/31/2017,7:37 PM,AGIHKGRAI13P$,ADASIAPAC,183.100.2.38,58708,\\*\IPC$
7/31/2017,7:36 PM,AGIHKGHI2P$,ADASIAPAC,10.42.156.48,64093,\\*\SYSVOL
7/31/2017,7:36 PM,AGIHKGHI2P$,ADASIAPAC,10.42.156.48,64093,\\*\IPC$
7/31/2017,7:36 PM,rmisp,AP1,10.80.24.173,60304,\\*\IPC$
7/31/2017,7:36 PM,MONICAC,AP1,10.80.19.111,56646,\\*\IPC$
7/31/2017,7:36 PM,MONICAC,AP1,10.80.19.111,56647,\\*\IPC$
7/31/2017,7:36 PM,MONICAC,AP1,10.80.19.111,56646,\\*\AGIHK
7/31/2017,7:36 PM,dataexu,AP1,10.42.160.25,65054,\\*\IPC$
7/31/2017,7:36 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,61264,\\*\SYSVOL
7/31/2017,7:36 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,61264,\\*\IPC$
7/31/2017,7:36 PM,_idshk,AP1,10.42.156.78,62166,\\*\IPC$
7/31/2017,7:36 PM,_idshk,AP1,10.42.156.78,62166,\\*\AGIHK
7/31/2017,7:35 PM,rmisp,AP1,10.80.24.173,60289,\\*\IPC$
7/31/2017,7:35 PM,PGC1US-ISEMON01$,1CORP,10.42.54.35,15029,\\*\IPC$
7/31/2017,7:35 PM,dataexu,AP1,10.42.160.25,65051,\\*\IPC$
7/31/2017,7:35 PM,ELLANEN,AP1,10.80.241.27,61991,\\*\IPC$
7/31/2017,7:35 PM,ELLANEN,AP1,10.80.241.27,61988,\\*\IPC$
7/31/2017,7:35 PM,_idshk,AP1,10.42.156.78,62165,\\*\IPC$
7/31/2017,7:35 PM,_idshk,AP1,10.42.156.78,62165,\\*\AGIHK
7/31/2017,7:35 PM,_wasadm,ADASIAPAC,10.42.160.12,58105,\\*\IPC$
7/31/2017,7:35 PM,_wasadm,ADASIAPAC,10.42.160.12,58102,\\*\IPC$
7/31/2017,7:34 PM,rmisp,AP1,10.80.24.173,60267,\\*\IPC$
7/31/2017,7:34 PM,_idshk,AP1,10.42.156.78,62164,\\*\IPC$
7/31/2017,7:33 PM,rmisp,AP1,10.80.24.173,60253,\\*\IPC$
7/31/2017,7:33 PM,_idshk,AP1,10.42.156.78,62163,\\*\IPC$
7/31/2017,7:32 PM,_idshk,AP1,10.42.156.78,62161,\\*\IPC$
7/31/2017,7:31 PM,rmisp,AP1,10.80.24.173,60224,\\*\IPC$
7/31/2017,7:31 PM,MONICAC,AP1,10.80.19.111,56450,\\*\IPC$
7/31/2017,7:31 PM,MONICAC,AP1,10.80.19.111,56451,\\*\IPC$
7/31/2017,7:31 PM,MONICAC,AP1,10.80.19.111,56450,\\*\AGIHK
7/31/2017,7:31 PM,_idshk,AP1,10.42.156.78,62157,\\*\AGIHK
7/31/2017,7:31 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,61254,\\*\SYSVOL
7/31/2017,7:31 PM,_idshk,AP1,10.42.156.78,62153,\\*\IPC$
7/31/2017,7:30 PM,rmisp,AP1,10.80.24.173,60207,\\*\IPC$
7/31/2017,7:30 PM,_idshk,AP1,10.42.156.78,62145,\\*\AGIHK
7/31/2017,7:30 PM,dataexu,AP1,10.42.160.25,65035,\\*\IPC$
7/31/2017,7:30 PM,_idshk,AP1,10.42.156.78,62136,\\*\IPC$
7/31/2017,7:29 PM,_idshk,AP1,10.42.156.78,62136,\\*\IPC$
7/31/2017,7:29 PM,_idshk,AP1,10.42.156.78,62136,\\*\AGIHK
7/31/2017,7:29 PM,rmisp,AP1,10.80.24.173,60194,\\*\IPC$
7/31/2017,7:29 PM,dataexu,AP1,10.42.160.25,65013,\\*\IPC$
7/31/2017,7:29 PM,_idshk,AP1,10.42.156.78,62134,\\*\IPC$
7/31/2017,7:28 PM,rmisp,AP1,10.80.24.173,60177,\\*\IPC$
7/31/2017,7:28 PM,dataexu,AP1,10.42.160.25,65006,\\*\IPC$
7/31/2017,7:28 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,61247,\\*\IPC$
7/31/2017,7:28 PM,_idshk,AP1,10.42.156.78,62133,\\*\IPC$
7/31/2017,8:42 PM,dataexu,AP1,10.42.160.25,49483,\\*\IPC$
7/31/2017,8:42 PM,_idshk,AP1,10.42.156.78,50913,\\*\IPC$
7/31/2017,8:42 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57332,\\*\SYSVOL
7/31/2017,8:42 PM,rmisp,AP1,10.80.24.173,61331,\\*\IPC$
7/31/2017,8:41 PM,AGIHKGSU1D$,ADASIAPAC,183.111.2.126,57703,\\*\IPC$
7/31/2017,8:41 PM,dataexu,AP1,10.42.160.25,49480,\\*\IPC$
7/31/2017,8:41 PM,_idshk,AP1,10.42.156.78,50906,\\*\IPC$
7/31/2017,8:41 PM,MONICAC,AP1,10.80.19.111,59252,\\*\IPC$
7/31/2017,8:41 PM,MONICAC,AP1,10.80.19.111,59253,\\*\IPC$
7/31/2017,8:41 PM,MONICAC,AP1,10.80.19.111,59252,\\*\AGIHK
7/31/2017,8:40 PM,rmisp,AP1,10.80.24.173,61314,\\*\IPC$
7/31/2017,8:40 PM,dataexu,AP1,10.42.160.25,49479,\\*\IPC$
7/31/2017,8:40 PM,_idshk,AP1,10.42.156.78,50903,\\*\IPC$
7/31/2017,8:39 PM,PGC1US-ISEADM01$,1CORP,10.42.54.34,54155,\\*\IPC$
7/31/2017,8:39 PM,rmisp,AP1,10.80.24.173,61298,\\*\IPC$
7/31/2017,8:39 PM,dataexu,AP1,10.42.160.25,49474,\\*\IPC$
7/31/2017,8:39 PM,_idshk,AP1,10.42.156.78,50900,\\*\IPC$
7/31/2017,8:39 PM,_idshk,AP1,10.42.156.78,50900,\\*\AGIHK
7/31/2017,8:38 PM,rmisp,AP1,10.80.24.173,61281,\\*\IPC$
7/31/2017,8:38 PM,dataexu,AP1,10.42.160.25,49472,\\*\IPC$
7/31/2017,8:38 PM,_idshk,AP1,10.42.156.78,50899,\\*\IPC$
7/31/2017,8:38 PM,_idshk,AP1,10.42.156.78,50899,\\*\AGIHK
7/31/2017,8:37 PM,rmisp,AP1,10.80.24.173,61265,\\*\IPC$
7/31/2017,8:37 PM,dataexu,AP1,10.42.160.25,49464,\\*\IPC$
7/31/2017,8:37 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57317,\\*\SYSVOL
7/31/2017,8:37 PM,_idshk,AP1,10.42.156.78,50894,\\*\IPC$
7/31/2017,8:37 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57314,\\*\SYSVOL
7/31/2017,8:37 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57314,\\*\IPC$
7/31/2017,8:36 PM,dataexu,AP1,10.42.160.25,49461,\\*\IPC$
7/31/2017,8:36 PM,MONICAC,AP1,10.80.19.111,59032,\\*\IPC$
7/31/2017,8:36 PM,MONICAC,AP1,10.80.19.111,59032,\\*\AGIHK
7/31/2017,8:36 PM,MONICAC,AP1,10.80.19.111,59031,\\*\IPC$
7/31/2017,8:36 PM,_idshk,AP1,10.42.156.78,50891,\\*\IPC$
7/31/2017,8:36 PM,rmisp,AP1,10.80.24.173,61246,\\*\IPC$
7/31/2017,8:35 PM,dataexu,AP1,10.42.160.25,49460,\\*\IPC$
7/31/2017,8:35 PM,_idshk,AP1,10.42.156.78,50890,\\*\IPC$
7/31/2017,8:35 PM,rmisp,AP1,10.80.24.173,61232,\\*\IPC$
7/31/2017,8:34 PM,_idshk,AP1,10.42.156.78,50888,\\*\IPC$
7/31/2017,8:33 PM,rmisp,AP1,10.80.24.173,61217,\\*\IPC$
7/31/2017,8:33 PM,rajdeepm,ADASIAPAC,183.111.2.56,57303,\\*\SYSVOL
7/31/2017,8:32 PM,_idshk,AP1,10.42.156.78,50886,\\*\AGIHK
7/31/2017,8:32 PM,_idshk,AP1,10.42.156.78,50886,\\*\IPC$
7/31/2017,8:32 PM,rmisp,AP1,10.80.24.173,61201,\\*\IPC$
7/31/2017,8:32 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57294,\\*\SYSVOL
7/31/2017,8:31 PM,_idshk,AP1,10.42.156.78,50885,\\*\IPC$
7/31/2017,8:31 PM,rmisp,AP1,10.80.24.173,61188,\\*\IPC$
7/31/2017,8:31 PM,MONICAC,AP1,10.80.19.111,58836,\\*\IPC$
7/31/2017,8:31 PM,MONICAC,AP1,10.80.19.111,58836,\\*\AGIHK
7/31/2017,8:31 PM,_idshk,AP1,10.42.156.78,50878,\\*\AGIHK
7/31/2017,8:30 PM,_idshk,AP1,10.42.156.78,50870,\\*\IPC$
7/31/2017,8:30 PM,rmisp,AP1,10.80.24.173,61168,\\*\IPC$
7/31/2017,8:30 PM,dataexu,AP1,10.42.160.25,49444,\\*\IPC$
7/31/2017,8:30 PM,_idshk,AP1,10.42.156.78,50865,\\*\AGIHK
7/31/2017,8:30 PM,_idshk,AP1,10.42.156.78,50855,\\*\AGIHK
7/31/2017,8:29 PM,_idshk,AP1,10.42.156.78,50855,\\*\IPC$
7/31/2017,8:29 PM,rmisp,AP1,10.80.24.173,61155,\\*\IPC$
7/31/2017,8:29 PM,dataexu,AP1,10.42.160.25,49430,\\*\IPC$
7/31/2017,8:28 PM,ise2-t$,EU1,10.48.208.76,58281,\\*\IPC$
7/31/2017,8:28 PM,AGIHKGSP5UD$,ADASIAPAC,10.42.160.11,64111,\\*\IPC$
7/31/2017,8:28 PM,_idshk,AP1,10.42.156.78,50854,\\*\IPC$
7/31/2017,8:28 PM,dataexu,AP1,10.42.160.25,49428,\\*\IPC$
7/31/2017,8:28 PM,LOCAL SERVICE,NT AUTHORITY,183.111.2.56,57283,\\*\IPC$
7/31/2017,8:28 PM,rmisp,AP1,10.80.24.173,61133,\\*\IPC$
7/31/2017,8:27 PM,dataexu,AP1,10.42.160.25,49420,\\*\IPC$
7/31/2017,8:27 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57282,\\*\SYSVOL
7/31/2017,8:27 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57282,\\*\IPC$
7/31/2017,8:27 PM,rmisp,AP1,10.80.24.173,61119,\\*\IPC$
7/31/2017,8:26 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57279,\\*\SYSVOL
7/31/2017,8:26 PM,dataexu,AP1,10.42.160.25,49417,\\*\IPC$
7/31/2017,8:26 PM,MONICAC,AP1,10.80.19.111,58646,\\*\IPC$
7/31/2017,8:26 PM,MONICAC,AP1,10.80.19.111,58647,\\*\IPC$
7/31/2017,8:26 PM,MONICAC,AP1,10.80.19.111,58646,\\*\AGIHK
7/31/2017,8:26 PM,_idshk,AP1,10.42.156.78,50844,\\*\AGIHK
7/31/2017,8:26 PM,AGIHKGSUSQ1P$,ADASIAPAC,183.100.2.127,54189,\\*\SYSVOL
7/31/2017,8:26 PM,AGIHKGSUSQ1P$,ADASIAPAC,183.100.2.127,54189,\\*\IPC$
7/31/2017,8:25 PM,rmisp,AP1,10.80.24.173,61102,\\*\IPC$
7/31/2017,8:25 PM,dataexu,AP1,10.42.160.25,49415,\\*\IPC$
7/31/2017,8:24 PM,rmisp,AP1,10.80.24.173,61039,\\*\IPC$
7/31/2017,8:24 PM,dataexu,AP1,10.42.160.25,49410,\\*\IPC$
7/31/2017,8:23 PM,rmisp,AP1,10.80.24.173,61023,\\*\IPC$
7/31/2017,8:23 PM,dataexu,AP1,10.42.160.25,49409,\\*\IPC$
7/31/2017,8:22 PM,_idshk,AP1,10.42.156.78,50844,\\*\IPC$
7/31/2017,8:22 PM,rmisp,AP1,10.80.24.173,61009,\\*\IPC$
7/31/2017,8:22 PM,dataexu,AP1,10.42.160.25,49400,\\*\IPC$
7/31/2017,8:21 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57261,\\*\SYSVOL
7/31/2017,8:21 PM,AGIAPDDC1D$,ADASIAPAC,183.111.2.56,57261,\\*\IPC$
7/31/2017,8:21 PM,dataexu,AP1,10.42.160.25,49398,\\*\IPC$
7/31/2017,8:21 PM,_idshk,AP1,10.42.156.78,50831,\\*\AGIHK
